"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-06-20",-1,"2026-06-13","Adults","quantile","0.9",348
"Regular Baseline","2026-06-20",-1,"2026-06-13","Adults","quantile","0.95",376
"Regular Baseline","2026-06-20",-1,"2026-06-13","Adults","quantile","0.975",404
"Regular Baseline","2026-06-20",-1,"2026-06-13","Adults","quantile","0.99",443
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.01",111
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.025",134
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.05",155
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.1",178
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.15",194
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.2",206
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.25",218
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.3",228
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.35",238
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.4",246
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.45",256
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.5",265
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.55",274
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.6",284
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.65",294
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.7",304
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.75",317
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.8",331
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.85",348
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.9",369
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.95",405
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.975",437
"Regular Baseline","2026-06-20",0,"2026-06-20","Adults","quantile","0.99",481
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.01",95
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.025",119
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.05",140
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.1",166
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.15",182
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.2",197
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.25",210
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.3",222
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.35",233
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.4",244
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.45",254
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.5",265
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.55",276
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.6",286
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.65",298
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.7",311
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.75",326
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.8",342
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.85",363
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.9",389
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.95",429
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.975",468
"Regular Baseline","2026-06-20",1,"2026-06-27","Adults","quantile","0.99",511
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.01",80
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.025",104
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.05",127
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.1",155
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.15",174
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.2",190
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.25",203
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.3",216
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.35",230
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.4",241
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.45",253
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.5",265
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.55",278
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.6",291
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.65",304
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.7",319
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.75",335
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.8",353
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.85",376
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.9",407
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.95",454
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.975",496
"Regular Baseline","2026-06-20",2,"2026-07-04","Adults","quantile","0.99",551
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.01",70
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.025",92
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.05",114
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.1",146
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.15",166
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.2",183
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.25",198
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.3",213
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.35",227
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.4",239
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.45",252
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.5",265
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.55",278
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.6",292
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.65",307
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.7",324
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.75",343
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.8",362
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.85",386
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.9",418
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.95",473
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.975",523
"Regular Baseline","2026-06-20",3,"2026-07-11","Adults","quantile","0.99",579
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.01",434
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.025",464
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.05",490
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.1",521
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.15",539
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.2",552
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.25",565
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.3",576
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.35",588
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.4",597
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.45",608
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.5",615
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.55",622
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.6",633
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.65",643
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.7",655
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.75",667
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.8",682
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.85",695
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.9",717
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.95",755
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.975",787
"Regular Baseline","2026-06-20",-2,"2026-06-06","Overall","quantile","0.99",828
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.01",372
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.025",409
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.05",443
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.1",480
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.15",506
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.2",526
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.25",544
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.3",558
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.35",573
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.4",587
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.45",601
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.5",615
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.55",628
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.6",641
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.65",655
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.7",673
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.75",692
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.8",711
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.85",737
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.9",768
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.95",817
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.975",865
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.99",933
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.01",330
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.025",371
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.05",408
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.1",451
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.15",482
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.2",505
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.25",527
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.3",545
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.35",564
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.4",582
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.45",597
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.5",615
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.55",632
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.6",650
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.65",668
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.7",686
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.75",712
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.8",738
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.85",768
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.9",806
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.95",868
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.975",926
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.99",995
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.01",290
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.025",334
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.05",378
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.1",428
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.15",461
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.2",490
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.25",514
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.3",534
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.35",555
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.4",576
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.45",595
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.5",615
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.55",635
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.6",655
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.65",678
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.7",700
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.75",727
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.8",756
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.85",791
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.9",838
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.95",910
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.975",977
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.99",1062
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.01",261
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.025",309
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.05",355
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.1",409
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.15",448
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.2",478
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.25",504
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.3",528
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.35",550
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.4",570
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.45",591
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.5",615
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.55",637
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.6",663
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.65",688
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.7",714
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.75",743
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.8",776
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.85",818
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.9",868
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.95",947
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.975",1033
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.99",1125
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.01",229
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.025",282
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.05",330
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.1",388
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.15",428
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.2",461
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.25",491
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.3",517
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.35",542
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.4",568
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.45",591
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.5",615
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.55",641
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.6",667
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.65",692
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.7",721
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.75",756
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.8",794
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.85",835
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.9",893
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.95",983
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.975",1066
"Regular Baseline","2026-06-20",3,"2026-07-11","Overall","quantile","0.99",1179
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.01",246
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.025",259
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.05",276
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.1",288
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.15",297
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.2",309
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.25",319
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.3",328
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.35",332
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.4",337
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.45",345
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.5",350
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.55",355
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.6",363
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.65",369
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.7",373
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.75",382
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.8",393
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.85",407
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.9",418
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.95",433
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.975",454
"Regular Baseline","2026-06-20",-2,"2026-06-06","Pediatrics","quantile","0.99",472
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.01",207
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.025",226
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.05",245
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.1",267
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.15",282
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.2",294
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.25",306
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.3",315
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.35",324
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.4",332
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.45",341
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.5",350
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.55",359
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.6",368
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.65",378
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.7",389
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.75",400
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.8",413
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.85",428
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.9",446
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.95",473
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.975",501
"Regular Baseline","2026-06-20",-1,"2026-06-13","Pediatrics","quantile","0.99",533
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.01",179
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.025",203
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.05",224
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.1",251
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.15",269
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.2",282
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.25",295
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.3",307
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.35",317
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.4",329
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.45",339
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.5",350
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.55",360
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.6",371
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.65",384
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.7",397
"Regular Baseline","2026-06-20",0,"2026-06-20","Pediatrics","quantile","0.75",411
