"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.7",125
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.75",132
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.8",139
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.85",148
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.9",160
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.95",179
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.975",200
"Regular Baseline","2026-06-13",-4,"2026-05-16","Adults","quantile","0.99",230
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.01",20
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.025",30
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.05",40
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.1",54
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.15",63
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.2",71
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.25",78
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.3",84
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.35",89
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.4",95
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.45",100
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.55",112
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.6",118
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.65",124
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.7",131
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.75",139
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.8",148
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.85",160
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.9",175
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.95",200
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.975",228
"Regular Baseline","2026-06-13",-3,"2026-05-23","Adults","quantile","0.99",255
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.01",14
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.025",23
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.05",33
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.1",46
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.15",56
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.2",64
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.25",72
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.3",79
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.35",86
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.4",93
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.45",99
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.55",112
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.6",119
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.65",127
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.7",135
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.75",144
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.8",155
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.85",168
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.9",186
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.95",216
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.975",243
"Regular Baseline","2026-06-13",-2,"2026-05-30","Adults","quantile","0.99",277
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.01",10
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.025",19
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.05",28
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.1",42
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.15",51
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.2",61
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.25",69
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.3",76
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.35",85
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.4",92
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.45",99
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.55",114
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.6",121
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.65",130
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.7",140
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.75",150
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.8",163
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.85",179
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.9",200
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.95",235
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.975",266
"Regular Baseline","2026-06-13",-1,"2026-06-06","Adults","quantile","0.99",311
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.01",5
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.025",13
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.05",23
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.1",38
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.15",48
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.2",56
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.25",65
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.3",74
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.35",82
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.4",90
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.45",98
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.55",114
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.6",123
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.65",132
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.7",142
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.75",155
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.8",169
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.85",186
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.9",208
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.95",245
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.975",283
"Regular Baseline","2026-06-13",0,"2026-06-13","Adults","quantile","0.99",333
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.01",2
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.025",9
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.05",19
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.1",33
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.15",44
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.2",54
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.25",63
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.3",72
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.35",80
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.4",89
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.45",97
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.55",115
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.6",125
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.65",136
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.7",148
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.75",161
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.8",176
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.85",195
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.9",218
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.95",260
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.975",302
"Regular Baseline","2026-06-13",1,"2026-06-20","Adults","quantile","0.99",353
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.01",0
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.025",7
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.05",16
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.1",30
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.15",41
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.2",51
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.25",60
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.3",70
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.35",78
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.4",87
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.45",97
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.55",116
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.6",127
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.65",138
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.7",151
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.75",166
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.8",182
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.85",202
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.9",229
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.95",272
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.975",316
"Regular Baseline","2026-06-13",2,"2026-06-27","Adults","quantile","0.99",367
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.01",0
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.025",4
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.05",13
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.1",27
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.15",39
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.2",49
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.25",58
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.3",67
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.35",77
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.4",86
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.45",96
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.5",106
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.55",116
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.6",128
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.65",140
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.7",154
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.75",169
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.8",187
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.85",209
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.9",240
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.95",289
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.975",335
"Regular Baseline","2026-06-13",3,"2026-07-04","Adults","quantile","0.99",401
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.01",176
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.025",191
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.05",207
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.1",228
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.15",241
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.2",250
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.25",260
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.3",266
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.35",274
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.4",280
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.45",287
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.5",292
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.55",297
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.6",304
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.65",310
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.7",319
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.75",326
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.8",338
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.85",347
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.9",364
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.95",391
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.975",414
"Regular Baseline","2026-06-13",-5,"2026-05-09","Overall","quantile","0.99",437
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.01",133
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.025",160
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.05",180
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.1",205
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.15",221
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.2",235
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.25",246
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.3",256
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.35",265
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.4",274
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.45",283
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.5",292
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.55",301
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.6",312
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.65",322
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.7",334
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.75",347
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.8",360
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.85",377
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.9",399
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.95",434
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.975",473
"Regular Baseline","2026-06-13",-4,"2026-05-16","Overall","quantile","0.99",517
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.01",104
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.025",133
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.05",158
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.1",185
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.15",204
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.2",220
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.25",235
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.3",247
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.35",258
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.4",269
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.45",281
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.5",292
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.55",304
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.6",316
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.65",329
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.7",343
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.75",358
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.8",377
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.85",400
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.9",428
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.95",470
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.975",509
"Regular Baseline","2026-06-13",-3,"2026-05-23","Overall","quantile","0.99",565
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.01",87
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.025",115
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.05",138
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.1",170
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.15",192
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.2",209
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.25",225
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.3",239
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.35",251
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.4",264
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.45",278
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.5",292
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.55",306
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.6",319
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.65",335
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.7",350
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.75",368
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.8",390
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.85",416
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.9",449
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.95",500
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.975",554
"Regular Baseline","2026-06-13",-2,"2026-05-30","Overall","quantile","0.99",625
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.01",72
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.025",96
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.05",124
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.1",156
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.15",180
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.2",199
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.25",217
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.3",232
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.35",248
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.4",262
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.45",278
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.5",292
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.55",307
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.6",323
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.65",340
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.7",358
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.75",378
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.8",402
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.85",432
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.9",471
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.95",528
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.975",584
"Regular Baseline","2026-06-13",-1,"2026-06-06","Overall","quantile","0.99",665
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.01",62
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.025",85
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.05",113
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.1",148
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.15",172
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.2",192
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.25",210
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.3",226
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.35",243
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.4",258
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.45",275
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.5",292
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.55",309
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.6",327
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.65",345
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.7",366
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.75",388
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.8",417
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.85",449
"Regular Baseline","2026-06-13",0,"2026-06-13","Overall","quantile","0.9",490
